LABEL,ABBR,CAP,GLOBCAP,GLOBPREF,GLOBSUFF,LOC,POS,POS+1,POS-1,PREF,SUFF,WORD,WORD+1,WORD-1
O,0,0,0,0,0,0,IN,DT,NNPS,0,0,for,the,Appeals
O,0,0,1,0,0,0,DT,NNP,IN,0,0,the,District,for
B-LOC,0,1,1,0,0,0,NNP,IN,DT,0,0,District,of,the
I-LOC,0,0,0,0,0,0,IN,NNP,NNP,0,0,of,Columbia,District
I-LOC,0,1,1,0,0,0,NNP,.,IN,0,0,Columbia,.,of
O,0,0,0,0,0,0,.,OMEGAPOS,NNP,0,0,.,OMEGA,Columbia
O,0,1,1,0,0,0,DT,NNP,PHIPOS,0,0,A,Texas,PHI
B-LOC,0,1,1,0,0,0,NNP,NN,DT,0,0,Texas,professor,A
O,0,0,0,0,0,0,NN,WP,NNP,0,0,professor,who,Texas
O,0,0,1,0,0,0,WP,VBD,NN,0,0,who,helped,professor
O,0,0,0,0,0,0,VBD,VB,WP,0,0,helped,mount,who
O,0,0,1,0,0,0,VB,NNP,VBD,0,0,mount,President,helped
O,0,1,1,0,0,0,NNP,NNP,VB,0,0,President,Nixon,mount
B-PER,0,1,1,0,0,0,NNP,POS,NNP,0,0,Nixon,'s,President
O,0,0,0,0,0,0,POS,JJ,NNP,0,0,'s,unsuccessful,Nixon
O,0,0,0,0,0,0,JJ,NN,POS,0,0,unsuccessful,attempt,'s
O,0,0,0,0,0,0,NN,TO,JJ,0,0,attempt,to,unsuccessful
O,0,0,0,0,0,0,TO,VB,NN,0,0,to,resist,attempt
O,0,0,0,0,0,0,VB,DT,TO,0,0,resist,a,to
O,0,0,1,0,0,0,DT,JJ,VB,0,0,a,key,resist
O,0,0,0,0,0,0,JJ,NNP,DT,0,0,key,Watergate,a
O,0,1,1,0,0,0,NNP,NN,JJ,0,0,Watergate,subpoena,key
O,0,0,0,0,0,0,NN,VBZ,NNP,0,0,subpoena,is,Watergate
O,0,0,1,0,0,0,VBZ,VBG,NN,0,0,is,being,subpoena
O,0,0,0,0,0,0,VBG,VBN,VBZ,0,0,being,considered,is
O,0,0,1,0,0,0,VBN,IN,VBG,0,0,considered,for,being
O,0,0,0,0,0,0,IN,DT,VBN,0,0,for,the,considered
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,post,for
O,0,0,1,0,0,0,NN,IN,DT,0,0,post,of,the
O,0,0,0,0,0,0,IN,NNP,NN,0,0,of,U.S.,post
B-LOC,1,1,0,0,0,0,NNP,NN,IN,0,0,U.S.,solicitor,of
O,0,0,1,0,0,0,NN,.,NNP,0,0,solicitor,.,U.S.
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,solicitor
O,0,1,0,0,0,0,JJS,NNS,PHIPOS,0,0,Most,Canadians,PHI
O,0,1,1,0,0,0,NNS,VBP,JJS,0,0,Canadians,believe,Most
O,0,0,0,0,0,0,VBP,JJ,NNS,0,0,believe,bilingual,Canadians
O,0,0,0,0,0,0,JJ,JJ,VBP,0,0,bilingual,commercial,believe
O,0,0,1,0,0,0,JJ,NNS,JJ,0,0,commercial,signs,bilingual
O,0,0,0,0,0,0,NNS,IN,JJ,0,0,signs,with,commercial
O,0,0,0,0,0,0,IN,NNS,NNS,0,0,with,messages,signs
O,0,0,0,0,0,0,NNS,IN,IN,0,0,messages,in,with
O,0,0,0,0,0,0,IN,JJ,NNS,0,0,in,English,messages
O,0,1,1,0,0,0,JJ,CC,IN,0,0,English,and,in
O,0,0,1,0,0,0,CC,NNP,JJ,0,0,and,French,English
O,0,1,1,0,0,0,NNP,MD,CC,0,0,French,should,and
O,0,0,0,0,0,0,MD,VB,NNP,0,0,should,be,French
O,0,0,0,0,0,0,VB,VBN,MD,0,0,be,allowed,should
O,0,0,0,0,0,0,VBN,IN,VB,0,0,allowed,in,be
O,0,0,0,0,0,0,IN,DT,VBN,0,0,in,the,allowed
O,0,0,1,0,0,0,DT,JJ,IN,0,0,the,French,in
O,0,1,1,0,0,0,JJ,NN,DT,0,0,French,enclave,the
O,0,0,0,0,0,0,NN,IN,JJ,0,0,enclave,of,French
O,0,0,0,0,0,0,IN,NNP,NN,0,0,of,Quebec,enclave
B-LOC,0,1,1,0,0,0,NNP,",",IN,0,0,Quebec,",",of
O,0,0,0,0,0,0,",",VBG,NNP,0,0,",",according,Quebec
O,0,0,0,0,0,0,VBG,TO,",",0,0,according,to,","
O,0,0,0,0,0,0,TO,DT,VBG,0,0,to,a,according
O,0,0,1,0,0,0,DT,NNP,TO,0,0,a,Gallup,to
B-ORG,0,1,1,0,0,0,NNP,NN,DT,0,0,Gallup,poll,a
O,0,0,0,0,0,0,NN,VBN,NNP,0,0,poll,published,Gallup
O,0,0,0,0,0,0,VBN,NNP,NN,0,0,published,Thursday,poll
O,0,1,1,0,0,0,NNP,.,VBN,0,0,Thursday,.,published
O,0,0,0,0,0,0,.,OMEGAPOS,NNP,0,0,.,OMEGA,Thursday
B-PER,0,1,1,0,0,0,NNP,NNP,PHIPOS,0,0,Mary,Campbell,PHI
I-PER,0,1,1,1,0,0,NNP,",",NNP,0,0,Campbell,",",Mary
O,0,0,0,0,0,0,",",DT,NNP,0,0,",",a,Campbell
O,0,0,1,0,0,0,DT,JJ,",",0,0,a,former,","
O,0,0,0,0,0,0,JJ,JJ,DT,0,0,former,Democratic,a
O,0,1,1,0,0,0,JJ,NN,JJ,0,0,Democratic,member,former
O,0,0,0,0,0,0,NN,IN,JJ,0,0,member,of,Democratic
O,0,0,0,0,0,0,IN,DT,NN,0,0,of,the,member
O,0,0,1,0,0,0,DT,NNP,IN,0,0,the,Clover,of
B-ORG,0,1,1,0,0,0,NNP,NNP,DT,0,0,Clover,Town,the
I-ORG,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Town,Council,Clover
I-ORG,0,1,1,0,0,0,NNP,",",NNP,0,0,Council,",",Town
O,0,0,0,0,0,0,",",VBD,NNP,0,0,",",got,Council
O,0,0,1,0,0,0,VBD,DT,",",0,0,got,the,","
O,0,0,1,0,0,0,DT,JJ,VBD,0,0,the,unasked-for,got
O,0,0,0,0,0,0,JJ,NNS,DT,0,0,unasked-for,tickets,the
O,0,0,0,0,0,0,NNS,IN,JJ,0,0,tickets,in,unasked-for
O,0,0,0,0,0,0,IN,DT,NNS,0,0,in,the,tickets
O,0,0,1,0,0,0,DT,VBP,IN,0,0,the,mail,in
O,0,0,1,0,0,0,VBP,JJ,DT,0,0,mail,last,the
O,0,0,1,0,0,0,JJ,NN,VBP,0,0,last,month,mail
O,0,0,0,0,0,0,NN,.,JJ,0,0,month,.,last
O,0,0,0,0,0,0,.,OMEGAPOS,NN,0,0,.,OMEGA,month
O,0,1,0,0,0,0,IN,NNP,PHIPOS,0,0,By,JOHN,PHI
B-PER,0,1,1,0,0,0,NNP,NN,IN,0,0,JOHN,A.,By
I-PER,1,1,0,0,0,0,NN,NNP,NNP,0,0,A.,BOLT,JOHN
I-PER,0,1,1,0,0,0,NNP,OMEGAPOS,NN,0,0,BOLT,OMEGA,A.
O,0,1,1,0,0,0,PRP,VBD,PHIPOS,0,0,He,made,PHI
O,0,0,0,0,0,0,VBD,DT,PRP,0,0,made,no,He
O,0,0,1,0,0,0,DT,NN,VBD,0,0,no,reference,made
O,0,0,0,0,0,0,NN,TO,DT,0,0,reference,to,no
O,0,0,0,0,0,0,TO,DT,NN,0,0,to,the,reference
O,0,0,1,0,0,0,DT,JJ,TO,0,0,the,Nicaraguan,to
B-ORG,0,1,1,0,0,0,JJ,NNPS,DT,0,0,Nicaraguan,Contras,the
I-ORG,0,1,1,0,0,0,NNPS,",",JJ,0,0,Contras,",",Nicaraguan
O,0,0,0,0,0,0,",",WP,NNPS,0,0,",",who,Contras
O,0,0,1,0,0,0,WP,VBP,",",0,0,who,have,","
O,0,0,1,0,0,0,VBP,VBD,WP,0,0,have,had,who
O,0,0,0,0,0,0,VBD,JJ,VBP,0,0,had,unswerving,have
O,0,0,0,0,0,0,JJ,NN,VBD,0,0,unswerving,support,had
O,0,0,0,0,0,0,NN,IN,JJ,0,0,support,from,unswerving
O,0,0,0,0,0,0,IN,NNP,NN,0,0,from,Abrams,support
B-PER,0,1,1,0,0,0,NNP,.,IN,0,0,Abrams,.,from
O,0,0,0,0,0,0,.,OMEGAPOS,NNP,0,0,.,OMEGA,Abrams
B-ORG,0,1,1,0,0,0,NNP,NNP,PHIPOS,0,0,Associated,Press,PHI
I-ORG,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Press,Writer,Associated
O,0,1,1,0,0,0,NNP,OMEGAPOS,NNP,0,0,Writer,OMEGA,Press
O,0,1,1,0,0,0,DT,NN,PHIPOS,0,0,No,group,PHI
O,0,0,1,0,0,0,NN,VBD,DT,0,0,group,was,No
O,0,0,0,0,0,0,VBD,VBN,NN,0,0,was,mentioned,group
O,0,0,0,0,0,0,VBN,IN,VBD,0,0,mentioned,in,was
O,0,0,0,0,0,0,IN,DT,VBN,0,0,in,the,mentioned
O,0,0,1,0,0,0,DT,NNS,IN,0,0,the,stories,in
O,0,0,0,0,0,0,NNS,CC,DT,0,0,stories,and,the
O,0,0,1,0,0,0,CC,DT,NNS,0,0,and,no,stories
O,0,0,1,0,0,0,DT,NN,CC,0,0,no,one,and
O,0,0,1,0,0,0,NN,VBD,DT,0,0,one,called,no
O,0,0,0,0,0,0,VBD,DT,NN,0,0,called,the,one
O,0,0,1,0,0,0,DT,NNP,VBD,0,0,the,Star,called
O,0,1,1,0,0,0,NNP,TO,DT,0,0,Star,to,the
O,0,0,0,0,0,0,TO,VB,NNP,0,0,to,claim,Star
O,0,0,1,0,0,0,VB,NN,TO,0,0,claim,responsibility,to
O,0,0,0,0,0,0,NN,",",VB,0,0,responsibility,",",claim
O,0,0,0,0,0,0,",",VBD,NN,0,0,",",said,responsibility
O,0,0,0,0,0,0,VBD,VBG,",",0,0,said,Managing,","
O,0,1,1,0,0,0,VBG,NNP,VBD,0,0,Managing,John,said
B-PER,0,1,1,0,0,0,NNP,NNP,VBG,0,0,John,Peck,Managing
I-PER,0,1,1,0,0,0,NNP,.,NNP,0,0,Peck,.,John
O,0,0,0,0,0,0,.,OMEGAPOS,NNP,0,0,.,OMEGA,Peck
O,0,1,0,0,0,0,RB,NN,PHIPOS,0,0,Once,home,PHI
O,0,0,1,0,0,0,NN,TO,RB,0,0,home,to,Once
O,0,0,0,0,0,0,TO,JJR,NN,0,0,to,more,home
O,0,0,1,0,0,0,JJR,IN,TO,0,0,more,than,to
O,0,0,0,0,0,0,IN,CD,JJR,0,0,than,280,more
O,0,0,0,0,0,0,CD,",",IN,0,0,280,",",than
O,0,0,0,0,0,0,",",CD,CD,0,0,",",000,280
O,0,0,0,0,0,0,CD,NNS,",",0,0,000,people,","
O,0,0,1,0,0,0,NNS,",",CD,0,0,people,",",000
O,0,0,0,0,0,0,",",NNP,NNS,0,0,",",Leninakan,people
B-LOC,0,1,1,0,0,0,NNP,NN,",",0,0,Leninakan,today,","
O,0,0,1,0,0,0,NN,VBZ,NNP,0,0,today,has,Leninakan
O,0,0,1,0,0,0,VBZ,RB,NN,0,0,has,only,today
O,0,0,0,0,0,0,RB,CD,VBZ,0,0,only,100,has
O,0,0,0,0,0,0,CD,",",RB,0,0,100,",",only
O,0,0,0,0,0,0,",",CD,CD,0,0,",",000,100
O,0,0,0,0,0,0,CD,NNS,",",0,0,000,inhabitants,","
O,0,0,0,0,0,0,NNS,",",CD,0,0,inhabitants,",",000
O,0,0,0,0,0,0,",",NNS,NNS,0,0,",",thousands,inhabitants
O,0,0,0,0,0,0,NNS,IN,",",0,0,thousands,of,","
O,0,0,0,0,0,0,IN,WP,NNS,0,0,of,whom,thousands
O,0,0,0,0,0,0,WP,RB,IN,0,0,whom,now,of
O,0,0,0,0,0,0,RB,VBP,WP,0,0,now,live,whom
O,0,0,1,0,0,0,VBP,IN,RB,0,0,live,in,now
O,0,0,0,0,0,0,IN,NNS,VBP,0,0,in,tents,live
O,0,0,0,0,0,0,NNS,.,IN,0,0,tents,.,in
O,0,0,0,0,0,0,.,OMEGAPOS,NNS,0,0,.,OMEGA,tents
O,0,1,1,0,0,0,DT,NN,PHIPOS,0,0,The,Food,PHI
O,0,1,1,0,0,0,NN,IN,DT,0,0,Food,in,The
O,0,0,0,0,0,0,IN,NNP,NN,0,0,in,Portugal,Food
B-LOC,0,1,1,0,0,1,NNP,VBZ,IN,0,0,Portugal,is,in
O,0,0,1,0,0,0,VBZ,JJ,NNP,0,0,is,delicious,Portugal
O,0,0,0,0,0,0,JJ,.,VBZ,0,0,delicious,.,is
O,0,0,0,0,0,0,.,OMEGAPOS,JJ,0,0,.,OMEGA,delicious
O,0,1,1,0,0,0,PRP,VBZ,PHIPOS,0,0,He,is,PHI
O,0,0,1,0,0,0,VBZ,DT,PRP,0,0,is,the,He
O,0,0,1,0,0,0,DT,NN,VBZ,0,0,the,coauthor,is
O,0,0,0,0,0,0,NN,IN,DT,0,0,coauthor,of,the
O,0,0,0,0,0,0,IN,DT,NN,0,0,of,a,coauthor
O,0,0,1,0,0,0,DT,JJ,IN,0,0,a,multi-volume,of
O,0,0,0,0,0,0,JJ,JJ,DT,0,0,multi-volume,standard,a
O,0,0,0,0,0,0,JJ,NN,JJ,0,0,standard,textbook,multi-volume
O,0,0,0,0,0,0,NN,IN,JJ,0,0,textbook,on,standard
O,0,0,0,0,0,0,IN,DT,NN,0,0,on,the,textbook
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,subject,on
O,0,0,0,0,0,0,NN,CC,DT,0,0,subject,and,the
O,0,0,1,0,0,0,CC,VBZ,NN,0,0,and,has,subject
O,0,0,1,0,0,0,VBZ,VBN,CC,0,0,has,argued,and
O,0,0,0,0,0,0,VBN,IN,VBZ,0,0,argued,before,has
O,0,0,0,0,0,0,IN,DT,VBN,0,0,before,the,argued
O,0,0,1,0,0,0,DT,NNP,IN,0,0,the,Supreme,before
B-ORG,0,1,1,0,0,0,NNP,NNP,DT,0,0,Supreme,Court,the
I-ORG,0,1,1,0,0,0,NNP,",",NNP,0,0,Court,",",Supreme
O,0,0,0,0,0,0,",",RB,NNP,0,0,",",notably,Court
O,0,0,0,0,0,0,RB,IN,",",0,0,notably,against,","
O,0,0,0,0,0,0,IN,DT,RB,0,0,against,the,notably
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,abolition,against
O,0,0,0,0,0,0,NN,IN,DT,0,0,abolition,of,the
O,0,0,0,0,0,0,IN,DT,NN,0,0,of,the,abolition
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,death,of
O,0,0,0,0,0,0,NN,NN,DT,0,0,death,penalty,the
O,0,0,0,0,0,0,NN,CC,NN,0,0,penalty,and,death
O,0,0,1,0,0,0,CC,IN,NN,0,0,and,against,penalty
O,0,0,0,0,0,0,IN,VBG,CC,0,0,against,lowering,and
O,0,0,0,0,0,0,VBG,DT,IN,0,0,lowering,the,against
O,0,0,1,0,0,0,DT,JJ,VBG,0,0,the,voting,lowering
O,0,0,0,0,0,0,JJ,NN,DT,0,0,voting,age,the
O,0,0,1,0,0,0,NN,TO,JJ,0,0,age,to,voting
O,0,0,0,0,0,0,TO,CD,NN,0,0,to,18,age
O,0,0,0,0,0,0,CD,.,TO,0,0,18,.,to
O,0,0,0,0,0,0,.,OMEGAPOS,CD,0,0,.,OMEGA,18
B-PER,0,1,1,0,0,0,NNP,NNP,PHIPOS,0,0,Andy,Warhol,PHI
I-PER,0,1,1,0,0,0,NNP,VBD,NNP,0,0,Warhol,created,Andy
O,0,0,0,0,0,0,VBD,DT,NNP,0,0,created,a,Warhol
O,0,0,1,0,0,0,DT,NN,VBD,0,0,a,work,created
O,0,0,0,0,0,0,NN,IN,DT,0,0,work,of,a
O,0,0,0,0,0,0,IN,NN,NN,0,0,of,art,work
O,0,0,0,0,0,0,NN,VBN,IN,0,0,art,inspired,of
O,0,0,0,0,0,0,VBN,IN,NN,0,0,inspired,by,art
O,0,0,0,0,0,0,IN,DT,VBN,0,0,by,a,inspired
O,0,0,1,0,0,0,DT,NN,IN,0,0,a,product,by
O,0,0,0,0,0,0,NN,IN,DT,0,0,product,of,a
O,0,0,0,0,0,0,IN,NNP,NN,0,0,of,Campbell,product
B-ORG,0,1,1,1,0,0,NNP,NNP,IN,0,0,Campbell,Soup,of
I-ORG,0,1,1,0,1,0,NNP,NNP,NNP,0,1,Soup,Co.,Campbell
I-ORG,1,1,0,0,0,0,NNP,CD,NNP,0,0,Co.,in,Soup
O,0,0,0,0,0,0,CD,.,NNP,0,0,in,.,Co.
O,0,0,0,0,0,0,.,OMEGAPOS,CD,0,0,.,OMEGA,in
B-PER,0,1,1,0,0,0,NNP,NNP,PHIPOS,0,0,Andy,Warhol,PHI
I-PER,0,1,1,0,0,0,NNP,VBD,NNP,0,0,Warhol,created,Andy
O,0,0,0,0,0,0,VBD,DT,NNP,0,0,created,a,Warhol
O,0,0,1,0,0,0,DT,NN,VBD,0,0,a,work,created
O,0,0,0,0,0,0,NN,IN,DT,0,0,work,of,a
O,0,0,0,0,0,0,IN,NN,NN,0,0,of,art,work
O,0,0,0,0,0,0,NN,VBN,IN,0,0,art,inspired,of
O,0,0,0,0,0,0,VBN,IN,NN,0,0,inspired,by,art
O,0,0,0,0,0,0,IN,DT,VBN,0,0,by,a,inspired
O,0,0,1,0,0,0,DT,NN,IN,0,0,a,product,by
O,0,0,0,0,0,0,NN,IN,DT,0,0,product,of,a
O,0,0,0,0,0,0,IN,NNP,NN,0,0,of,Campbell,product
B-ORG,0,1,1,1,0,0,NNP,NNP,IN,0,0,Campbell,Soup,of
I-ORG,0,1,1,0,1,0,NNP,NNP,NNP,0,1,Soup,Co.,Campbell
I-ORG,1,1,0,0,0,0,NNP,CD,NNP,0,0,Co.,in,Soup
O,0,0,0,0,0,0,CD,.,NNP,0,0,in,.,Co.
O,0,0,0,0,0,0,.,OMEGAPOS,CD,0,0,.,OMEGA,in
B-ORG,1,1,0,0,0,0,NNP,NNP,PHIPOS,0,0,U.S.,Coast,PHI
I-ORG,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Coast,Guard,U.S.
I-ORG,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Guard,Training,Coast
I-ORG,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Training,Center,Guard
I-ORG,0,1,1,0,0,0,NNP,",",NNP,0,0,Center,",",Training
O,0,0,0,0,0,0,",",NNP,NNP,0,0,",",Petaluma,Center
B-LOC,0,1,1,0,0,0,NNP,",",",",0,0,Petaluma,",",","
O,0,0,0,0,0,0,",",NNP,NNP,0,0,",",Calif.,Petaluma
B-LOC,0,1,0,0,0,0,NNP,:,",",0,0,Calif.,;,","
O,0,0,0,0,0,0,:,OMEGAPOS,NNP,0,0,;,OMEGA,Calif.
O,0,1,1,0,0,0,NNP,NNP,PHIPOS,0,0,Prime,Brian,PHI
B-PER,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Brian,Mulroney,Prime
I-PER,0,1,1,0,0,0,NNP,POS,NNP,0,0,Mulroney,'s,Brian
O,0,0,0,0,0,0,POS,JJ,NNP,0,0,'s,Progressive,Mulroney
B-ORG,0,1,1,0,0,0,JJ,NNP,POS,0,0,Progressive,Conservative,'s
I-ORG,0,1,1,0,0,0,NNP,NNP,JJ,0,0,Conservative,Party,Progressive
I-ORG,0,1,1,0,0,0,NNP,VBD,NNP,0,0,Party,won,Conservative
O,0,0,0,0,0,0,VBD,PP$,NNP,0,0,won,its,Party
O,0,0,0,0,0,0,PP$,JJ,VBD,0,0,its,second,won
O,0,0,0,0,0,0,JJ,JJ,PP$,0,0,second,consecutive,its
O,0,0,0,0,0,0,JJ,NN,JJ,0,0,consecutive,majority,second
O,0,0,0,0,0,0,NN,NN,JJ,0,0,majority,government,consecutive
O,0,0,1,0,0,0,NN,IN,NN,0,0,government,in,majority
O,0,0,0,0,0,0,IN,DT,NN,0,0,in,the,government
O,0,0,1,0,0,0,DT,NN,IN,0,0,the,election,in
O,0,0,0,0,0,0,NN,",",DT,0,0,election,",",the
O,0,0,0,0,0,0,",",CC,NN,0,0,",",and,election
O,0,0,1,0,0,0,CC,PRP,",",0,0,and,he,","
O,0,0,1,0,0,0,PRP,VBD,CC,0,0,he,signed,and
O,0,0,0,0,0,0,VBD,DT,PRP,0,0,signed,the,he
O,0,0,1,0,0,0,DT,NN,VBD,0,0,the,trade,signed
O,0,0,0,0,0,0,NN,NN,DT,0,0,trade,pact,the
O,0,0,0,0,0,0,NN,IN,NN,0,0,pact,with,trade
O,0,0,0,0,0,0,IN,NNP,NN,0,0,with,President,pact
O,0,1,1,0,0,0,NNP,NNP,IN,0,0,President,Reagan,with
B-PER,0,1,1,0,0,0,NNP,IN,NNP,0,0,Reagan,in,President
O,0,0,0,0,0,0,IN,NNP,NNP,0,0,in,January,Reagan
O,0,1,1,0,0,0,NNP,CD,IN,0,0,January,1988,in
O,0,0,0,0,0,0,CD,.,NNP,0,0,1988,.,January
O,0,0,0,0,0,0,.,OMEGAPOS,CD,0,0,.,OMEGA,1988
O,0,1,1,0,0,0,PRP,VBZ,PHIPOS,0,0,He,'s,PHI
O,0,0,0,0,0,0,VBZ,DT,PRP,0,0,'s,a,He
O,0,0,1,0,0,0,DT,JJ,VBZ,0,0,a,bad,'s
O,0,0,0,0,0,0,JJ,NN,DT,0,0,bad,dude,a
O,0,0,0,0,0,0,NN,",",JJ,0,0,dude,",",bad
O,0,0,0,0,0,0,",",CD,NN,0,0,",",6-3,dude
O,0,0,0,0,0,0,CD,",",",",0,0,6-3,",",","
O,0,0,0,0,0,0,",",CD,CD,0,0,",",230,6-3
O,0,0,0,0,0,0,CD,NNS,",",0,0,230,pounds,","
O,0,0,0,0,0,0,NNS,JJ,CD,0,0,pounds,solid,230
O,0,0,0,0,0,0,JJ,.,NNS,0,0,solid,.,pounds
O,0,0,0,0,0,0,.,OMEGAPOS,JJ,0,0,.,OMEGA,solid
O,0,1,1,0,0,0,DT,NN,PHIPOS,0,0,The,report,PHI
O,0,0,0,0,0,0,NN,RB,DT,0,0,report,also,The
O,0,0,0,0,0,0,RB,VBD,NN,0,0,also,said,report
O,0,0,0,0,0,0,VBD,IN,RB,0,0,said,that,also
O,0,0,1,0,0,0,IN,DT,VBD,0,0,that,the,said
O,0,0,1,0,0,0,DT,JJ,IN,0,0,the,only,that
O,0,0,0,0,0,0,JJ,CD,DT,0,0,only,three,the
O,0,0,0,0,0,0,CD,NNP,JJ,0,0,three,U.S.,only
B-LOC,1,1,0,0,0,0,NNP,NNS,CD,0,0,U.S.,reactors,three
O,0,0,0,0,0,0,NNS,JJ,NNP,0,0,reactors,capable,U.S.
O,0,0,0,0,0,0,JJ,IN,NNS,0,0,capable,of,reactors
O,0,0,0,0,0,0,IN,VBG,JJ,0,0,of,producing,capable
O,0,0,0,0,0,0,VBG,NN,IN,0,0,producing,tritium,of
O,0,0,0,0,0,0,NN,",",VBG,0,0,tritium,",",producing
O,0,0,0,0,0,0,",",DT,NN,0,0,",",a,tritium
O,0,0,1,0,0,0,DT,JJ,",",0,0,a,critical,","
O,0,0,0,0,0,0,JJ,NN,DT,0,0,critical,element,a
O,0,0,0,0,0,0,NN,IN,JJ,0,0,element,in,critical
O,0,0,0,0,0,0,IN,JJ,NN,0,0,in,modern,element
O,0,0,0,0,0,0,JJ,JJ,IN,0,0,modern,thermonuclear,in
O,0,0,0,0,0,0,JJ,NNS,JJ,0,0,thermonuclear,weapons,modern
O,0,0,1,0,0,0,NNS,",",JJ,0,0,weapons,",",thermonuclear
O,0,0,0,0,0,0,",",MD,NNS,0,0,",",could,weapons
O,0,0,0,0,0,0,MD,RB,",",0,0,could,not,","
O,0,0,1,0,0,0,RB,VB,MD,0,0,not,be,could
O,0,0,0,0,0,0,VB,VBN,RB,0,0,be,restarted,not
O,0,0,0,0,0,0,VBN,IN,VB,0,0,restarted,until,be
O,0,0,0,0,0,0,IN,JJ,VBN,0,0,until,late,restarted
O,0,0,0,0,0,0,JJ,CD,IN,0,0,late,1989,until
O,0,0,0,0,0,0,CD,.,JJ,0,0,1989,.,late
O,0,0,0,0,0,0,.,OMEGAPOS,CD,0,0,.,OMEGA,1989
O,0,1,1,0,0,0,DT,VBN,PHIPOS,0,0,An,estimated,PHI
O,0,0,0,0,0,0,VBN,CD,DT,0,0,estimated,5.5,An
O,0,0,0,0,0,0,CD,CD,VBN,0,0,5.5,billion,estimated
O,0,0,1,0,0,0,CD,NNS,CD,0,0,billion,condoms,5.5
O,0,0,0,0,0,0,NNS,VBP,CD,0,0,condoms,are,billion
O,0,0,0,0,0,0,VBP,VBN,NNS,0,0,are,produced,condoms
O,0,0,0,0,0,0,VBN,DT,VBP,0,0,produced,each,are
O,0,0,0,0,0,0,DT,NN,VBN,0,0,each,year,produced
O,0,0,1,0,0,0,NN,RB,DT,0,0,year,worldwide,each
O,0,0,1,0,0,0,RB,.,NN,0,0,worldwide,.,year
O,0,0,0,0,0,0,.,OMEGAPOS,RB,0,0,.,OMEGA,worldwide
O,0,1,1,0,0,0,DT,NN,PHIPOS,0,0,The,Food,PHI
O,0,1,1,0,0,0,NN,IN,DT,0,0,Food,in,The
O,0,0,0,0,0,0,IN,NNP,NN,0,0,in,Portugal,Food
B-LOC,0,1,1,0,0,1,NNP,VBZ,IN,0,0,Portugal,is,in
O,0,0,1,0,0,0,VBZ,JJ,NNP,0,0,is,delicious,Portugal
O,0,0,0,0,0,0,JJ,.,VBZ,0,0,delicious,.,is
O,0,0,0,0,0,0,.,OMEGAPOS,JJ,0,0,.,OMEGA,delicious
O,0,1,0,0,0,0,CC,NNP,PHIPOS,0,0,But,Schools,PHI
O,0,1,1,0,0,0,NNP,NNP,CC,0,0,Schools,Chancellor,But
O,0,1,1,0,0,0,NNP,NNP,NNP,0,0,Chancellor,Richard,Schools
B-PER,0,1,1,1,0,0,NNP,NNP,NNP,0,0,Richard,Green,Chancellor
I-PER,0,1,1,0,0,0,NNP,",",NNP,0,0,Green,",",Richard
O,0,0,0,0,0,0,",",WP$,NNP,0,0,",",whose,Green
O,0,0,0,0,0,0,WP$,JJ,",",0,0,whose,much-heralded,","
O,0,0,0,0,0,0,JJ,NN,WP$,0,0,much-heralded,arrival,whose
O,0,0,0,0,0,0,NN,IN,JJ,0,0,arrival,as,much-heralded
O,0,0,0,0,0,0,IN,DT,NN,0,0,as,an,arrival
O,0,0,1,0,0,0,DT,NN,IN,0,0,an,outsider,as
O,0,0,0,0,0,0,NN,IN,DT,0,0,outsider,from,an
O,0,0,0,0,0,0,IN,NNP,NN,0,0,from,Minneapolis,outsider
B-LOC,0,1,1,0,0,0,NNP,JJ,IN,0,0,Minneapolis,last,from
O,0,0,1,0,0,0,JJ,NNP,NNP,0,0,last,March,Minneapolis
O,0,1,1,0,0,0,NNP,VBD,JJ,0,0,March,raised,last
O,0,0,0,0,0,0,VBD,NNS,NNP,0,0,raised,hopes,March
O,0,0,1,0,0,0,NNS,IN,VBD,0,0,hopes,for,raised
O,0,0,0,0,0,0,IN,JJ,NNS,0,0,for,new,hopes
O,0,0,1,0,0,0,JJ,NNS,IN,0,0,new,approaches,for
O,0,0,0,0,0,0,NNS,",",JJ,0,0,approaches,",",new
O,0,0,0,0,0,0,",",VBZ,NNS,0,0,",",has,approaches
O,0,0,1,0,0,0,VBZ,RB,",",0,0,has,instead,","
O,0,0,0,0,0,0,RB,VBD,VBZ,0,0,instead,found,has
O,0,0,1,0,0,0,VBD,PRP,RB,0,0,found,himself,instead
O,0,0,0,0,0,0,PRP,VBD,VBD,0,0,himself,tangled,found
O,0,0,0,0,0,0,VBD,IN,PRP,0,0,tangled,in,himself
O,0,0,0,0,0,0,IN,NNS,VBD,0,0,in,investigations,tangled
